4.985439148e+02	3.022139892e-03
4.987011414e+02	-1.423746347e-03
4.988583679e+02	2.184417099e-03
4.990155945e+02	1.773471013e-04
4.991728210e+02	2.420579549e-04
4.993300781e+02	2.364037093e-03
4.994873352e+02	-9.602047503e-04
4.996445923e+02	1.824438572e-03
4.998018799e+02	-4.761582240e-04
4.999591675e+02	6.338471547e-03
5.001164551e+02	1.609570812e-03
5.002737732e+02	9.491733508e-04
5.004310608e+02	3.628842533e-04
5.005883789e+02	-1.089310274e-03
5.007456970e+02	3.200652078e-03
5.009030457e+02	1.993408659e-03
5.010603943e+02	2.323304536e-03
5.012177429e+02	1.139706932e-03
5.013750916e+02	6.798882969e-04
5.015324707e+02	-1.528209075e-03
5.016898499e+02	8.232053369e-04
5.018472290e+02	-2.076639794e-04
5.020046387e+02	2.228392288e-03
5.021620178e+02	5.991095677e-04
5.023194580e+02	2.157408744e-05
5.024768677e+02	1.287274063e-05
5.026343079e+02	-3.579445183e-04
5.027917175e+02	-4.239556147e-04
5.029491882e+02	-7.848301902e-04
5.031066284e+02	1.257344848e-03
5.032640991e+02	-1.705536619e-03
5.034215698e+02	1.079280395e-03
5.035790405e+02	-1.014806330e-03
5.037365417e+02	9.189583361e-04
5.038940430e+02	1.158477738e-03
5.040515442e+02	-1.323584467e-03
5.042090454e+02	3.908439539e-04
5.043665771e+02	2.624671906e-03
5.045241089e+02	6.811013445e-04
5.046816406e+02	1.814039424e-03
5.048392029e+02	-2.543377923e-05
5.049967346e+02	1.805614680e-03
5.051542969e+02	3.270677291e-03
5.053118896e+02	2.105589025e-03
5.054694519e+02	2.236724366e-03
5.056270447e+02	-1.937238500e-03
5.057846680e+02	-1.291975379e-03
5.059422607e+02	2.122987062e-03
5.060998840e+02	-1.800670754e-03
5.062575073e+02	2.055206336e-03
5.064151306e+02	3.674719483e-04
5.065727844e+02	2.696687356e-03
5.067304077e+02	-1.573964022e-03
5.068880920e+02	-4.624808207e-05
5.070457458e+02	4.132390954e-03
5.072034302e+02	4.960374907e-03
5.073611145e+02	5.962618161e-04
5.075187988e+02	1.918338239e-04
5.076764832e+02	1.117324457e-03
5.078341980e+02	-6.790645421e-05
5.079919128e+02	3.169992939e-03
5.081496582e+02	8.835233748e-04
5.083073730e+02	1.033881214e-03
5.084651184e+02	-6.984751672e-04
5.086228638e+02	1.354814507e-03
5.087806396e+02	3.439260647e-03
5.089383850e+02	-7.421467453e-04
5.090961609e+02	1.363025047e-03
5.092539673e+02	3.699993249e-03
5.094117432e+02	2.777418122e-04
5.095695496e+02	2.582121640e-03
5.097273560e+02	-6.915266276e-04
5.098851929e+02	1.080203336e-03
5.100429993e+02	1.824438572e-03
5.102008362e+02	1.014834270e-04
5.103586731e+02	3.011846449e-03
5.105165405e+02	6.818133406e-04
5.106744080e+02	9.639235213e-04
5.108322754e+02	-1.845068065e-03
5.109901428e+02	1.522200182e-03
5.111480103e+02	1.641986892e-03
5.113059082e+02	-5.430169404e-04
5.114638062e+02	9.934653062e-04
5.116217346e+02	2.945527202e-03
5.117796326e+02	2.543023787e-03
5.119375610e+02	-3.396841697e-03
5.120955200e+02	5.024308339e-04
5.122534790e+02	5.240361206e-04
5.124113770e+02	-3.773700446e-04
5.125693359e+02	2.671259455e-03
5.127273560e+02	-5.056988448e-04
5.128853149e+02	-8.011227474e-04
5.130432739e+02	1.481124782e-03
5.132012939e+02	-3.620926291e-04
5.133593140e+02	7.780827582e-05
5.135172729e+02	4.980275407e-04
5.136752930e+02	1.946585602e-03
5.138333740e+02	2.768807579e-03
5.139913940e+02	1.169103896e-03
5.141494141e+02	3.102887422e-04
5.143074951e+02	7.902886719e-04
5.144655151e+02	2.006747760e-03
5.146235962e+02	1.365135424e-03
5.147816772e+02	1.729463693e-03
5.149397583e+02	1.417495077e-03
5.150978394e+02	-2.159462310e-03
5.152559814e+02	3.418974578e-03
5.154140625e+02	4.869028926e-04
5.155722046e+02	1.854784787e-04
5.157303467e+02	2.405955456e-03
5.158884277e+02	-3.232065588e-03
5.160465698e+02	3.651904408e-03
5.162047729e+02	4.399488680e-03
5.163629150e+02	2.030621283e-03
5.165210571e+02	2.734757029e-03
5.166792603e+02	2.233823994e-03
5.168374634e+02	5.476982333e-04
5.169956055e+02	1.941431314e-03
5.171538086e+02	-1.015570015e-03
5.173120117e+02	2.231121529e-03
5.174702759e+02	-2.356310841e-03
5.176284790e+02	2.725068480e-04
5.177867432e+02	-7.434124127e-04
5.179449463e+02	7.304032333e-04
5.181032104e+02	7.865978405e-04
5.182614746e+02	1.876931172e-03
5.184197388e+02	1.411734149e-03
5.185780029e+02	3.481275868e-03
5.187363281e+02	1.920511015e-03
5.188945923e+02	7.020607591e-04
5.190529175e+02	-9.645028040e-04
5.192111816e+02	-1.031771302e-03
5.193695068e+02	2.099867212e-03
5.195278320e+02	-6.744163111e-04
5.196861572e+02	1.830011606e-04
5.198445435e+02	-1.484800130e-03
5.200028687e+02	1.065466553e-03
5.201612549e+02	-8.594021201e-04
5.203195801e+02	1.473451965e-03
5.204779663e+02	1.048580743e-04
5.206363525e+02	2.144923899e-03
5.207947388e+02	-2.526687458e-04
5.209531250e+02	8.019432425e-05
5.211115723e+02	7.292167284e-04
5.212699585e+02	1.748643001e-03
5.214284058e+02	-2.038914710e-03
5.215867920e+02	-1.805126667e-03
5.217452393e+02	2.401104197e-03
5.219036865e+02	1.069674327e-04
5.220621948e+02	1.738570631e-03
5.222206421e+02	1.338308677e-03
5.223790894e+02	9.725982090e-04
5.225375977e+02	-5.622101016e-04
5.226960449e+02	1.448314637e-03
5.228545532e+02	-9.403927252e-04
5.230130615e+02	2.373568714e-05
5.231715698e+02	1.237545628e-03
5.233301392e+02	-1.290364307e-03
5.234886475e+02	2.777278423e-04
5.236471558e+02	-2.002813853e-04
5.238057251e+02	2.615815960e-03
5.239642944e+02	-9.190244600e-04
5.241228638e+02	-6.403401494e-05
5.242814331e+02	1.637873705e-03
5.244400024e+02	2.151542343e-03
5.245985718e+02	2.893991768e-05
5.247572021e+02	2.072433941e-03
5.249157715e+02	3.324346617e-04
5.250744019e+02	-3.106677905e-04
5.252330322e+02	2.358620986e-04
5.253916626e+02	-1.745611429e-03
5.255502930e+02	1.787710935e-04
5.257089233e+02	1.306830905e-03
5.258675537e+02	9.615905583e-04
5.260262451e+02	4.803873599e-04
5.261849365e+02	-1.397007145e-03
5.263435669e+02	-5.566733889e-04
5.265022583e+02	1.677498221e-04
5.266609497e+02	-6.458240678e-04
5.268196411e+02	2.569085453e-03
5.269783936e+02	2.838187502e-04
5.271370850e+02	2.884941176e-03
5.272958374e+02	6.755907089e-04
5.274545288e+02	9.919623844e-04
5.276132813e+02	2.524134237e-03
5.277720337e+02	9.197108448e-04
5.279307861e+02	4.747202620e-04
5.280895996e+02	-1.232337207e-03
5.282483521e+02	1.676566899e-04
5.284071045e+02	9.839199483e-04
5.285659180e+02	2.400234342e-03
5.287247314e+02	2.276665764e-03
5.288835449e+02	3.443758935e-03
5.290423584e+02	-5.397237837e-04
5.292011719e+02	1.308290288e-03
5.293599854e+02	2.736393362e-04
5.295188599e+02	2.714944072e-03
5.296776733e+02	1.444464549e-03
5.298365479e+02	6.238628179e-03
