4.985439148e+02	6.452945527e-03
4.987011414e+02	2.891593799e-02
4.988583679e+02	8.866684511e-03
4.990155945e+02	-3.658662550e-03
4.991728210e+02	2.734483220e-03
4.993300781e+02	7.279270794e-03
4.994873352e+02	1.291132811e-02
4.996445923e+02	2.169103129e-03
4.998018799e+02	3.212881973e-03
4.999591675e+02	2.000032552e-02
5.001164551e+02	8.279559202e-03
5.002737732e+02	-1.919031027e-03
5.004310608e+02	6.670399569e-03
5.005883789e+02	4.213170148e-03
5.007456970e+02	1.186754927e-02
5.009030457e+02	-4.745932296e-03
5.010603943e+02	4.729623324e-04
5.012177429e+02	9.779990651e-03
5.013750916e+02	8.562249132e-03
5.015324707e+02	-6.143073551e-04
5.016898499e+02	-2.223466523e-03
5.018472290e+02	5.865820218e-03
5.020046387e+02	1.160660386e-02
5.021620178e+02	-2.897573868e-03
5.023194580e+02	2.234339248e-03
5.024768677e+02	9.953954257e-03
5.026343079e+02	2.060919814e-02
5.027917175e+02	-2.984555438e-03
5.029491882e+02	1.212305739e-03
5.031066284e+02	1.006268151e-02
5.032640991e+02	1.808673143e-02
5.034215698e+02	-1.157942228e-03
5.035790405e+02	1.186754927e-02
5.037365417e+02	5.539638922e-03
5.038940430e+02	1.232420187e-02
5.040515442e+02	5.713602062e-03
5.042090454e+02	-6.143073551e-04
5.043665771e+02	1.125867758e-02
5.045241089e+02	7.170543540e-03
5.046816406e+02	-9.404883021e-04
5.048392029e+02	1.799431397e-03
5.049967346e+02	8.410030976e-03
5.051542969e+02	7.779414766e-03
5.053118896e+02	-1.592850080e-03
5.054694519e+02	1.777685946e-03
5.056270447e+02	1.001919061e-02
5.057846680e+02	3.252567351e-02
5.059422607e+02	3.317803517e-02
5.060998840e+02	1.734195161e-03
5.062575073e+02	7.518469822e-03
5.064151306e+02	1.171533111e-02
5.065727844e+02	-1.875540242e-03
5.067304077e+02	1.125324168e-03
5.068880920e+02	6.322473288e-03
5.070457458e+02	1.167184021e-02
5.072034302e+02	-2.310448093e-03
5.073611145e+02	-1.571104745e-03
5.075187988e+02	6.213746499e-03
5.076764832e+02	1.304179989e-02
5.078341980e+02	1.032906221e-04
5.079919128e+02	-3.267245367e-03
5.081496582e+02	1.830418594e-02
5.083073730e+02	1.134565938e-02
5.084651184e+02	5.979983325e-05
5.086228638e+02	-9.622336947e-04
5.087806396e+02	1.278085541e-02
5.089383850e+02	1.138915028e-02
5.090961609e+02	1.647213590e-03
5.092539673e+02	-9.187429096e-04
5.094117432e+02	8.497012779e-03
5.095695496e+02	9.214610793e-03
5.097273560e+02	-1.484123175e-03
5.098851929e+02	-1.875540242e-03
5.100429993e+02	9.453809820e-03
5.102008362e+02	1.056282502e-02
5.103586731e+02	-1.092706108e-03
5.105165405e+02	4.561096430e-03
5.106744080e+02	1.038886234e-02
5.108322754e+02	9.475555271e-03
5.109901428e+02	-2.375684213e-03
5.111480103e+02	-3.615171649e-03
5.113059082e+02	7.257525343e-03
5.114638062e+02	1.086726040e-02
5.116217346e+02	-2.228902886e-04
5.117796326e+02	2.299575368e-03
5.119375610e+02	7.953377441e-03
5.120955200e+02	1.184580382e-02
5.122534790e+02	-1.359087182e-04
5.124113770e+02	1.038342598e-03
5.125693359e+02	8.257813752e-03
5.127273560e+02	1.502063125e-02
5.128853149e+02	9.731063619e-04
5.130432739e+02	1.777685946e-03
5.132012939e+02	1.280260086e-02
5.133593140e+02	1.408557873e-02
5.135172729e+02	2.734483220e-03
5.136752930e+02	-4.354515113e-03
5.138333740e+02	3.647789825e-03
5.139913940e+02	9.475555271e-03
5.141494141e+02	-2.593138255e-03
5.143074951e+02	6.387709640e-03
5.144655151e+02	1.004093606e-02
5.146235962e+02	1.143264119e-02
5.147816772e+02	-2.658374375e-03
5.149397583e+02	-1.136196894e-03
5.150978394e+02	9.584282525e-03
5.152559814e+02	1.204151195e-02
5.154140625e+02	-1.397141605e-03
5.155722046e+02	-2.663810737e-04
5.157303467e+02	9.040647186e-03
5.158884277e+02	1.499888580e-02
5.160465698e+02	-1.418886939e-03
5.162047729e+02	3.517317586e-03
5.163629150e+02	9.823481552e-03
5.165210571e+02	1.023664419e-02
5.166792603e+02	-1.005724422e-03
5.168374634e+02	-1.136196894e-03
