4.985439148e+02	-2.730043605e-03
4.987011414e+02	-1.552657783e-02
4.988583679e+02	5.339073483e-03
4.990155945e+02	5.049245432e-03
4.991728210e+02	5.665719043e-03
4.993300781e+02	6.271199789e-03
4.994873352e+02	3.914870904e-04
4.996445923e+02	-1.186949387e-02
4.998018799e+02	9.291917086e-04
4.999591675e+02	-1.702882722e-02
5.001164551e+02	5.472002085e-04
5.002737732e+02	4.915874917e-03
5.004310608e+02	-4.444357008e-03
5.005883789e+02	-1.096682623e-03
5.007456970e+02	6.091264077e-03
5.009030457e+02	8.861599490e-03
5.010603943e+02	5.161265843e-03
5.012177429e+02	4.046579823e-03
5.013750916e+02	5.725236610e-03
5.015324707e+02	8.333567530e-04
5.016898499e+02	-4.158170894e-03
5.018472290e+02	1.509983093e-03
5.020046387e+02	5.696871784e-03
5.021620178e+02	-8.733570576e-05
5.023194580e+02	5.520060658e-04
5.024768677e+02	6.738726515e-03
5.026343079e+02	-1.676096395e-02
5.027917175e+02	4.111526068e-03
5.029491882e+02	2.505769953e-04
5.031066284e+02	2.239002381e-03
5.032640991e+02	-4.578307271e-03
5.034215698e+02	-1.378776506e-04
5.035790405e+02	-9.009700269e-03
5.037365417e+02	-1.578006893e-03
5.038940430e+02	-2.222914249e-03
5.040515442e+02	-1.034950465e-02
5.042090454e+02	1.970894635e-03
5.043665771e+02	3.600126132e-03
5.045241089e+02	1.893273555e-03
5.046816406e+02	5.480619147e-03
5.048392029e+02	4.418326542e-03
5.049967346e+02	4.313625395e-03
5.051542969e+02	4.359360784e-03
5.053118896e+02	4.819278605e-03
5.054694519e+02	1.212614588e-03
5.056270447e+02	3.049192484e-03
5.057846680e+02	-1.759231091e-02
5.059422607e+02	-1.728832722e-02
5.060998840e+02	2.068402711e-03
5.062575073e+02	1.458253711e-03
5.064151306e+02	5.875646137e-03
5.065727844e+02	-5.265014246e-03
5.067304077e+02	3.589261323e-04
5.068880920e+02	-2.807513811e-03
5.070457458e+02	5.374894477e-03
5.072034302e+02	6.524158176e-03
5.073611145e+02	5.151337013e-03
5.075187988e+02	8.501838893e-03
5.076764832e+02	4.736188799e-03
5.078341980e+02	3.485856112e-03
5.079919128e+02	3.526192158e-03
5.081496582e+02	-8.630003780e-03
5.083073730e+02	5.101223011e-03
5.084651184e+02	-5.672771484e-03
5.086228638e+02	-3.463647328e-03
5.087806396e+02	-4.473302513e-03
5.089383850e+02	1.598279458e-03
5.090961609e+02	2.561777830e-03
5.092539673e+02	2.424682491e-03
5.094117432e+02	6.074279547e-03
5.095695496e+02	4.842408001e-03
5.097273560e+02	5.865593906e-03
5.098851929e+02	5.227107555e-03
5.100429993e+02	-2.961046994e-04
5.102008362e+02	7.228486240e-03
5.103586731e+02	6.892314181e-03
5.105165405e+02	3.755094949e-03
5.106744080e+02	2.144684084e-03
5.108322754e+02	2.705065534e-03
